time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.639999999999968,7.15149698455,42.1240578347,11.5343687406,1.52879931267,6.21440380789,0.0,3.23380079413,16.4960958974,-9.7917089592,0.386915930682,0.0766640631447,0.0,430.65728875717,429.94708346918895,430.93368723134836,430.2381356778045
5.699999999999966,7.34542057567,43.1148304305,10.9337085871,1.55199824529,6.2186312919,0.0,3.23001023127,16.5265914295,-10.2302524241,0.386111170407,0.0536342506064,0.0,477.6462893775778,475.8885784923841,476.5583088845356,476.6405670942331
5.759999999999965,7.53883949381,44.1034020406,10.3067039831,1.57536187739,6.22166216783,0.0,3.21718647403,16.4244034401,-10.6693269451,0.39524364425,0.0434058939719,0.0,440.9070723885981,440.0620641065456,442.2662028963014,443.1759170415814
5.819999999999964,7.73167361703,45.0889034444,9.65344346392,1.59929776984,6.22418400523,0.0,3.21037744971,16.4225024619,-11.1057925827,0.405420721919,0.0391283964704,0.0,477.0113118376857,476.6850907218486,474.8254194061174,475.7596802587507
5.879999999999963,7.92385986994,46.0703804093,8.97415629196,1.62354442459,6.22650924783,0.0,3.1957441276,16.2919200112,-11.5364478469,0.401363635041,0.0379948202657,0.0,442.5126141538627,442.41994373405,442.3981672269547,442.23418840264657
5.939999999999961,8.11539657578,47.0480743998,8.26892111114,1.64716381576,6.22873814207,0.0,3.18856609944,16.2942415567,-11.9710273187,0.370240564209,0.035399334387,0.0,487.1022944474832,486.90850068378256,487.40451996782866,485.2154076720171
5.99999999999996,8.30640090427,48.0241915214,7.53778395729,1.66930001544,6.23066577247,0.0,3.17807681817,16.240269912,-12.3995464319,0.366201508518,0.0246149988319,0.0,478.1306373513641,477.3078884541836,475.8452575619387,475.66649374793076
6.059999999999959,8.49646773887,48.9912851563,6.78161701208,1.69121323293,6.23238598516,0.0,3.15751658581,15.9963201101,-12.8049665842,0.363188577346,0.035746792003,0.0,420.4682869946359,421.4328325781861,421.7781902932445,421.6632680908051
6.1199999999999575,8.68530222016,49.9436432449,6.0013537495,1.71296880289,6.23473516066,0.0,3.1370142761,15.749062821,-13.2027388021,0.361377819219,0.0452163045816,0.0,419.15378847256403,419.9776308194686,420.3999494137663,420.3868218705479
6.179999999999956,8.87318544494,50.8867153958,5.19662652883,1.73569665266,6.23766911695,0.0,3.12560033884,15.6836731329,-13.6206087291,0.400679719185,0.0553988898663,0.0,478.4059341122188,479.1825831712013,477.15126026431966,480.2786485907707
6.239999999999955,9.06037102526,51.8256557387,4.3669387547,1.75946531739,6.24068114546,0.0,3.1137588923,15.6110372978,-14.0347302558,0.385082089724,0.0369810035391,0.0,482.8936974461888,481.5024207745649,484.00531782429545,482.977534216675
6.299999999999954,9.24676798962,52.7584700487,3.51281889871,1.78235519685,6.2431259054,0.0,3.09938256961,15.4803778215,-14.4348659101,0.373174419954,0.0473740422018,0.0,471.48395315834193,472.2877270374275,471.61490832035275,470.8348621433712
6.359999999999952,9.43221201368,53.6811505569,2.63531280487,1.80463259305,6.24581051836,0.0,3.08208513479,15.2744963998,-14.8142061667,0.367240251549,0.0388835327224,0.0,453.2910159391653,452.6086105940978,452.09659508609457,451.7577133440295
6.419999999999951,9.61662750473,54.5914943391,1.73521984193,1.82640430198,6.24794604027,0.0,3.06508981048,15.0690774281,-15.1877055155,0.352268254768,0.0280287228187,0.0,455.3375295240612,454.4679645690728,455.73107012497525,454.6637890898017
6.47999999999995,9.7999083224,55.4861449601,0.813792047805,1.84746618491,6.24963702343,0.0,3.04434949128,14.7532992433,-15.5254476301,0.348443489282,0.0284898907872,0.0,419.59581761521025,419.6361519671719,420.6382802071592,420.44118657574654
6.5399999999999485,9.98208802586,56.3656675671,0.0,1.86873807275,6.2514174965,0.0,3.02828161202,14.5625591782,-15.89087875,0.364520620639,0.0319440585369,0.0,461.36080977216864,461.63395107110966,460.2382937647028,461.6341886290445
